substrate,o2_level,nadph_drain,status,growth_rate,ed_flux,emp_flux,percent_ed_flux,co2_flux,cue,drain_flux,G6PDH (rxn00604),6PGDH / oxPPP (rxn01115),NADP-IDH (rxn01387),Malic enzyme (rxn00161),Transhydrogenase (rxn09295)
Galacturonic Acid,20,14.5,optimal,0.4713911998008379,0.0,0.0,,31.65981272708873,0.47233645454852113,14.5,0.0,0.0,8.710630690016684,0.0,0.0
Galacturonic Acid,20,15.0,optimal,0.4653877459062788,0.0,0.0,,31.638674001571317,0.4726887666404781,15.0,0.0,0.0,8.663373549291437,0.0,0.0
Galacturonic Acid,20,15.5,optimal,0.4593842920117192,0.0,0.0,,31.6175352760615,0.4730410787323084,15.5,0.0,0.0,8.616116408562378,0.0,0.0
Galacturonic Acid,20,16.0,optimal,0.45338083811716606,0.0,0.0,,31.59639655056198,0.47339339082396703,16.0,0.0,0.0,8.568859267828227,0.0,0.0
Galacturonic Acid,20,16.5,optimal,0.4473773842226076,0.0,0.0,,31.575257825048112,0.4737457029158648,16.5,0.0,0.0,8.52160212710122,0.0,0.0
Galacturonic Acid,20,17.0,optimal,0.4413739303280379,0.0,0.0,,31.554119099530496,0.4740980150078251,17.0,0.0,0.0,8.47434498637597,0.0,0.0
Galacturonic Acid,20,17.5,optimal,0.4353704764334828,0.0,0.0,,31.532980374022806,0.4744503270996199,17.5,0.0,0.0,8.427087845645884,0.0,0.0
Galacturonic Acid,20,18.0,optimal,0.4293670225389288,0.0,0.0,,31.51184164851376,0.4748026391914374,18.0,0.0,0.0,8.379830704916499,0.0,0.0
Galacturonic Acid,20,18.5,optimal,0.4233635686443642,0.0,0.0,,31.490702923001713,0.47515495128330476,18.5,0.0,0.0,8.332573564188516,0.0,0.0
Galacturonic Acid,20,19.0,optimal,0.41736011474981155,0.0,0.0,,31.469564197496922,0.47550726337505134,19.0,0.0,0.0,8.28531642345701,0.0,0.0
Galacturonic Acid,20,19.5,optimal,0.41135666085523814,0.0,0.0,,31.44842547198034,0.4758595754669943,19.5,0.0,0.0,8.238059282731204,0.0,0.0
Galacturonic Acid,20,20.0,optimal,0.40535320696067983,0.0,0.0,,31.427286746472564,0.4762118875587906,20.0,0.0,0.0,8.190802142001127,0.0,0.0
Galacturonic Acid,1000,0.0,optimal,0.6453068799167464,0.0,0.0,,32.26380542687473,0.4622699095520878,0.0,0.0,0.0,8.484388854201391,0.0,0.0
Galacturonic Acid,1000,0.5,optimal,0.642340224529116,0.0,0.0,,32.39131643539345,0.4601447260767758,0.5,0.0,0.0,8.537329324713374,0.0,0.0
Galacturonic Acid,1000,1.0,optimal,0.6393735691414885,0.0,0.0,,32.51882744391307,0.45801954260144884,1.0,0.0,0.0,8.590269795225579,0.0,0.0
