interval_start_h,interval_end_h,f,reaction_id,flux
38,40,10.0,rxn07450_c0,0.0
38,40,10.0,rxn40037_c0,-5.647184072774255e-22
38,40,10.0,rxn39451_c0,-5.647184072774256e-22
38,40,10.0,rxn10480_c0,-3.279803129371246e-24
38,40,10.0,EX_cpd00204_e0,-3.279803129371246e-24
38,40,10.0,rxn09799_c0,0.0
38,40,10.0,EX_cpd00123_e0,0.0
38,40,10.0,rxn25279_c0,0.0
38,40,10.0,rxn25278_c0,0.0
38,40,10.0,rxn47974_c0,0.0
38,40,10.0,rxn05708_c0,1.5681728002399628e-22
38,40,10.0,EX_cpd00378_e0,1.5681728002399628e-22
38,40,10.0,rxn00510_c0,0.0
38,40,10.0,rxn01664_c0,0.0
38,40,10.0,rxn45861_c0,0.0
38,40,10.0,DM_cpd00323_c0,0.0
38,40,10.0,rxn00275_c0,2.498504528921653e-21
38,40,10.0,rxn00320_c0,0.0
38,40,10.0,rxn00324_c0,0.0
38,40,10.0,rxn00512_c0,0.0
38,40,10.0,rxn00598_c0,0.0
38,40,10.0,rxn00654_c0,0.0
38,40,10.0,rxn00762_c0,0.0
38,40,10.0,rxn00779_c0,0.0
38,40,10.0,rxn00875_c0,0.0
38,40,10.0,rxn00994_c0,0.0
38,40,10.0,rxn01201_c0,0.0
38,40,10.0,rxn01560_c0,0.0
38,40,10.0,rxn01685_c0,0.0
38,40,10.0,rxn01753_c0,0.0
38,40,10.0,rxn01906_c0,0.0
38,40,10.0,rxn02749_c0,0.0
38,40,10.0,rxn11732_c0,0.0
38,40,10.0,rxn05890_c0,0.0
38,40,10.0,aminopent_redox,0.0
38,40,10.0,cadaverine_amino_xfer,0.0
38,40,10.0,rxn00322_c0,0.0
38,40,10.0,rxn00327_c0,-2.9912616164233746e-21
38,40,10.0,rxn00347_c0,1.1790561378420652e-20
38,40,10.0,rxn00348_c0,0.0
38,40,10.0,rxn00467_c0,4.880717591758091e-22
38,40,10.0,rxn00470_c0,0.0
38,40,10.0,rxn00495_c0,0.0
38,40,10.0,rxn00584_c0,0.0
38,40,10.0,rxn00657_c0,0.0
38,40,10.0,rxn00678_c0,0.0
38,40,10.0,rxn00717_c0,0.0
38,40,10.0,rxn00719_c0,0.0
38,40,10.0,rxn00797_c0,4.329174938087942e-22
38,40,10.0,rxn00810_c0,0.0
38,40,10.0,rxn00856_c0,6.559606258742492e-24
38,40,10.0,rxn00869_c0,0.0
38,40,10.0,rxn00871_c0,0.0
38,40,10.0,rxn00873_c0,0.0
38,40,10.0,rxn00926_c0,-3.2798031293712463e-24
38,40,10.0,rxn00985_c0,0.0
38,40,10.0,rxn00997_c0,0.0
38,40,10.0,rxn01041_c0,0.0
38,40,10.0,rxn01042_c0,0.0
38,40,10.0,rxn01079_c0,0.0
38,40,10.0,rxn01121_c0,0.0
38,40,10.0,rxn01141_c0,0.0
38,40,10.0,rxn01199_c0,0.0
38,40,10.0,rxn01204_c0,6.5596062587424925e-24
38,40,10.0,rxn01355_c0,0.0
38,40,10.0,rxn01366_c0,0.0
38,40,10.0,rxn01391_c0,0.0
38,40,10.0,rxn01392_c0,0.0
38,40,10.0,rxn01393_c0,0.0
38,40,10.0,rxn01423_c0,0.0
38,40,10.0,rxn01439_c0,0.0
38,40,10.0,rxn01505_c0,0.0
38,40,10.0,rxn01523_c0,-2.991261616423375e-21
38,40,10.0,rxn01548_c0,0.0
38,40,10.0,rxn01630_c0,0.0
38,40,10.0,rxn01631_c0,0.0
38,40,10.0,rxn01828_c0,0.0
38,40,10.0,rxn01857_c0,0.0
38,40,10.0,rxn01913_c0,0.0
38,40,10.0,rxn02107_c0,0.0
38,40,10.0,rxn02125_c0,0.0
38,40,10.0,rxn02169_c0,0.0
38,40,10.0,rxn02229_c0,1.5720991459640176e-22
38,40,10.0,rxn02235_c0,0.0
38,40,10.0,rxn02319_c0,0.0
38,40,10.0,rxn02675_c0,0.0
38,40,10.0,rxn02676_c0,0.0
38,40,10.0,rxn02767_c0,0.0
38,40,10.0,rxn02770_c0,0.0
38,40,10.0,rxn02782_c0,0.0
38,40,10.0,rxn02850_c0,0.0
38,40,10.0,rxn02877_c0,0.0
38,40,10.0,rxn03641_c0,0.0
38,40,10.0,rxn03644_c0,0.0
38,40,10.0,rxn03885_c0,0.0
38,40,10.0,rxn03886_c0,0.0
38,40,10.0,rxn03897_c0,0.0
38,40,10.0,rxn04456_c0,0.0
38,40,10.0,rxn04604_c0,0.0
38,40,10.0,rxn04943_c0,0.0
38,40,10.0,rxn05109_c0,0.0
38,40,10.0,rxn05124_c0,0.0
38,40,10.0,rxn09174_c0,0.0
38,40,10.0,rxn10852_c0,0.0
38,40,10.0,rxn11551_c0,0.0
38,40,10.0,rxn12147_c0,0.0
38,40,10.0,rxn14044_c0,0.0
38,40,10.0,rxn14229_c0,0.0
38,40,10.0,rxn15167_c0,0.0
38,40,10.0,rxn15334_c0,-2.991261616423375e-21
38,40,10.0,rxn15373_c0,0.0
38,40,10.0,rxn16800_c0,0.0
38,40,10.0,rxn21034_c0,0.0
38,40,10.0,rxn21038_c0,0.0
38,40,10.0,rxn21039_c0,0.0
38,40,10.0,rxn21040_c0,0.0
38,40,10.0,rxn21430_c0,0.0
38,40,10.0,rxn22385_c0,0.0
38,40,10.0,rxn35676_c0,0.0
38,40,10.0,rxn40431_c0,0.0
38,40,10.0,rxn44001_c0,0.0
38,40,10.0,rxn46031_c0,0.0
38,40,10.0,ureidogly_carbamoyl_xfer,-4.880717591758091e-22
38,40,10.0,rxn01125_c0,0.0
38,40,10.0,rxn02429_c0,0.0
38,40,10.0,rxn03042_c0,0.0
38,40,10.0,rxn04600_c0,0.0
38,40,10.0,rxn40432_c0,0.0
38,40,10.0,rxn05122_c0,0.0
38,40,10.0,rxn05126_c0,0.0
38,40,10.0,rxn05127_c0,0.0
38,40,10.0,rxn08762_c0,0.0
38,40,10.0,rxn00932_c0,0.0
38,40,10.0,isc_split,0.0
38,40,10.0,rxn01305_c0,0.0
38,40,10.0,rxn43611_c0,0.0
38,40,10.0,cpd00992_trans,0.0
38,40,10.0,EX_cpd00992_e0,0.0
38,40,10.0,rxn00536_c0,0.0
38,40,10.0,rxn00765_c0,0.0
38,40,10.0,rxn01011_c0,0.0
38,40,10.0,rxn01013_c0,0.0
38,40,10.0,rxn01043_c0,0.0
38,40,10.0,rxn12191_c0,0.0
38,40,10.0,rxn16141_c0,0.0
38,40,10.0,rxn36075_c0,0.0
38,40,10.0,mmal_sald_redox,0.0
38,40,10.0,rxn00509_c0,6.5596062587424925e-24
38,40,10.0,rxn02226_c0,0.0
38,40,10.0,rxn11955_c0,0.0
38,40,10.0,rxn11960_c0,0.0
38,40,10.0,rxn01802_c0,0.0
38,40,10.0,rxn14427_c0,0.0
38,40,10.0,rxn05212_c0,-3.2798031293712466e-24
38,40,10.0,EX_cpd30760_e0,-0.0
38,40,10.0,rxn05303_c0,0.0
38,40,10.0,rxn34491_c0,0.0
38,40,10.0,rxn05495_c0,0.0
38,40,10.0,rxn05241_c0,0.0
38,40,10.0,rxn05240_c0,0.0
38,40,10.0,rxn08854_c0,0.0
38,40,10.0,rxn09247_c0,0.0
38,40,10.0,EX_cpd00051_e0,0.0
38,40,10.0,EX_cpd00132_e0,0.0
38,40,10.0,EX_cpd00085_e0,0.0
38,40,10.0,EX_cpd00039_e0,0.0
38,40,10.0,EX_cpd00054_e0,0.0
38,40,10.0,rxn15341_c0,0.0
38,40,10.0,rxn01519_c0,0.0
38,40,10.0,rxn00629_c0,0.0
38,40,10.0,ec7211_c0,6.06498941780477e-06
38,40,10.0,rxn09272_c0,0.0
38,40,10.0,rxn39188_c0,0.0
38,40,10.0,EX_cpd00127_e0,0.0
38,40,10.0,rxn01993_c0,0.0
38,40,10.0,rxn02788_c0,0.0
38,40,10.0,rxn01894_c0,0.0
38,40,10.0,EX_cpd02711_e0,0.0
38,40,10.0,TP_cpd02711_e0,0.0
38,40,10.0,EX_cpd00169_e0,0.0
38,40,10.0,TP_cpd00169_e0,0.0
38,40,10.0,EX_cpd00024_e0,0.0
38,40,10.0,TP_cpd00024_e0,0.0
38,40,10.0,EX_cpd00018_e0,0.0
38,40,10.0,TP_cpd00018_e0,0.0
38,40,10.0,EX_cpd00395_e0,0.0
38,40,10.0,TP_cpd00395_e0,0.0
38,40,10.0,EX_cpd01311_e0,0.0
38,40,10.0,TP_cpd01311_e0,0.0
38,40,10.0,EX_cpd00111_e0,0.0
38,40,10.0,TP_cpd00111_e0,0.0
38,40,10.0,EX_cpd00477_e0,0.0
38,40,10.0,TP_cpd00477_e0,0.0
38,40,10.0,EX_cpd00061_e0,0.0
38,40,10.0,TP_cpd00061_e0,0.0
38,40,10.0,EX_cpd00091_e0,0.0
38,40,10.0,TP_cpd00091_e0,0.0
40,42,10.0,rxn02201_c0,4.316552004966521e-07
40,42,10.0,rxn00351_c0,0.0
40,42,10.0,rxn07431_c0,0.0
40,42,10.0,rxn00836_c0,0.0
40,42,10.0,rxn00423_c0,0.0
40,42,10.0,rxn00364_c0,4.196280816510019e-05
40,42,10.0,rxn05561_c0,0.0
40,42,10.0,rxn03408_c0,0.0
40,42,10.0,rxn02177_c0,0.0
40,42,10.0,rxn05250_c0,0.0
40,42,10.0,rxn00646_c0,0.0
40,42,10.0,rxn01673_c0,0.0
40,42,10.0,rxn00247_c0,0.0
40,42,10.0,rxn05625_c0,0.0
40,42,10.0,rxn02342_c0,0.001128852432855271
40,42,10.0,rxn00022_c0,0.0
40,42,10.0,rxn02000_c0,0.0
40,42,10.0,rxn03239_c0,0.0
40,42,10.0,rxn05457_c0,0.0
40,42,10.0,rxn00107_c0,0.0
40,42,10.0,rxn12008_c0,0.0
40,42,10.0,rxn04070_c0,1.4388506683221712e-07
40,42,10.0,rxn00199_c0,0.0
40,42,10.0,rxn03433_c0,0.0
40,42,10.0,rxn10231_c0,0.0
40,42,10.0,rxn02944_c0,0.0
40,42,10.0,rxn01867_c0,0.0
40,42,10.0,rxn10270_c0,0.0
40,42,10.0,rxn09240_c0,0.0
40,42,10.0,rxn01219_c0,0.0
40,42,10.0,rxn00800_c0,1.7036887120345547e-05
40,42,10.0,rxn01705_c0,0.0
40,42,10.0,rxn09177_c0,0.0
40,42,10.0,rxn00211_c0,0.0
40,42,10.0,rxn00179_c0,2.169949361762604e-05
40,42,10.0,rxn00587_c0,0.0
40,42,10.0,rxn01210_c0,0.0
40,42,10.0,rxn00192_c0,0.0
40,42,10.0,rxn01218_c0,0.0
40,42,10.0,rxn05654_c0,0.0
40,42,10.0,rxn00545_c0,0.0
40,42,10.0,rxn08807_c0,0.0
40,42,10.0,rxn02316_c0,0.0
40,42,10.0,rxn00501_c0,2.877701336644343e-07
40,42,10.0,rxn02320_c0,-6.879579025532781e-06
40,42,10.0,rxn03384_c0,0.0
40,42,10.0,rxn02504_c0,4.3165520049665215e-07
40,42,10.0,rxn04996_c0,0.0
40,42,10.0,rxn00262_c0,0.0
40,42,10.0,rxn03173_c0,0.0
40,42,10.0,rxn03039_c0,0.0
40,42,10.0,rxn10262_c0,0.0
40,42,10.0,rxn10209_c0,0.0
40,42,10.0,rxn08084_c0,0.0
40,42,10.0,rxn10225_c0,0.0
40,42,10.0,rxn00898_c0,0.0
40,42,10.0,rxn05334_c0,2.3345683267842303e-05
40,42,10.0,rxn10205_c0,0.0
40,42,10.0,rxn05040_c0,0.0
40,42,10.0,rxn00890_c0,0.0
40,42,10.0,rxn05377_c0,0.0
40,42,10.0,rxn08556_c0,0.0
40,42,10.0,rxn01843_c0,0.0
40,42,10.0,rxn00816_c0,0.0
40,42,10.0,rxn02988_c0,2.877701336644712e-07
40,42,10.0,rxn04792_c0,0.0
40,42,10.0,rxn01021_c0,0.0
40,42,10.0,rxn00165_c0,0.0
40,42,10.0,rxn10228_c0,0.0
40,42,10.0,rxn01117_c0,-5.76951743451029e-06
40,42,10.0,rxn08137_c0,0.0
40,42,10.0,rxn00001_c0,0.0
40,42,10.0,rxn05369_c0,0.0
40,42,10.0,rxn01331_c0,1.4388506683221707e-07
40,42,10.0,rxn08895_c0,0.0
40,42,10.0,rxn00671_c0,0.0
40,42,10.0,rxn11268_c0,0.0
40,42,10.0,rxn00710_c0,1.5734574852926107e-05
40,42,10.0,rxn08817_c0,0.0
40,42,10.0,rxn00910_c0,0.0
40,42,10.0,rxn11944_c0,0.0
40,42,10.0,rxn01129_c0,0.0
40,42,10.0,rxn08296_c0,0.0
40,42,10.0,rxn01297_c0,0.0
40,42,10.0,rxn01962_c0,0.0
40,42,10.0,rxn10254_c0,0.0
40,42,10.0,rxn01682_c0,4.0968279590251465e-06
40,42,10.0,rxn08796_c0,0.0
40,42,10.0,rxn08941_c0,0.0
40,42,10.0,rxn03181_c0,2.8847587172551445e-06
40,42,10.0,rxn09360_c0,0.0
40,42,10.0,rxn02331_c0,5.769517434510291e-06
40,42,10.0,rxn00337_c0,3.615433943531852e-05
40,42,10.0,rxn05221_c0,0.0
40,42,10.0,rxn08308_c0,0.0
40,42,10.0,rxn01930_c0,0.0
40,42,10.0,rxn00208_c0,0.0
40,42,10.0,rxn08823_c0,0.0
40,42,10.0,rxn00140_c0,0.0
40,42,10.0,rxn05346_c0,2.3345683267842303e-05
40,42,10.0,rxn00867_c0,0.0
40,42,10.0,rxn00452_c0,0.0
40,42,10.0,rxn03248_c0,0.0
40,42,10.0,rxn08127_c0,0.0
40,42,10.0,rxn05386_c0,0.0
40,42,10.0,rxn05733_c0,0.0
40,42,10.0,rxn00416_c0,1.743084348604097e-05
40,42,10.0,rxn00827_c0,0.0
40,42,10.0,rxn02270_c0,0.0
40,42,10.0,rxn09206_c0,0.0
40,42,10.0,rxn02376_c0,0.0004989787809484483
40,42,10.0,rxn08017_c0,0.0
40,42,10.0,rxn09209_c0,0.0
40,42,10.0,rxn12512_c0,0.0
40,42,10.0,rxn08669_c0,0.0
40,42,10.0,rxn00902_c0,3.258137707036039e-05
40,42,10.0,rxn06672_c0,0.0001550331202529319
40,42,10.0,rxn00649_c0,0.0
40,42,10.0,rxn01739_c0,2.8413763147045798e-05
40,42,10.0,rxn02400_c0,0.0
40,42,10.0,rxn01268_c0,0.0
40,42,10.0,rxn00641_c0,0.0
40,42,10.0,rxn00361_c0,-3.2009184230883675e-23
40,42,10.0,rxn02679_c0,0.0
40,42,10.0,rxn07434_c0,0.0
40,42,10.0,rxn01974_c0,2.4774214355991687e-05
40,42,10.0,rxn00242_c0,0.0
40,42,10.0,rxn00568_c0,0.0
40,42,10.0,rxn08971_c0,0.0
40,42,10.0,rxn05316_c0,0.0
40,42,10.0,rxn29147_c0,0.0
40,42,10.0,rxn00060_c0,2.8777013366443413e-07
40,42,10.0,rxn00225_c0,1.4388506683207918e-07
40,42,10.0,rxn05350_c0,2.3345683267842303e-05
40,42,10.0,rxn09198_c0,0.0
40,42,10.0,rxn08838_c0,0.0
40,42,10.0,rxn05064_c0,2.877701336644342e-07
40,42,10.0,rxn00148_c0,0.0008059542699569521
40,42,10.0,rxn00100_c0,0.0
40,42,10.0,rxn02842_c0,0.0
40,42,10.0,rxn00514_c0,0.0
40,42,10.0,rxn00789_c0,6.879579025532783e-06
40,42,10.0,rxn03436_c0,2.0986580959911853e-05
40,42,10.0,rxn05390_c0,0.0
40,42,10.0,rxn08976_c0,0.0
40,42,10.0,rxn00781_c0,-0.00017619145969396664
40,42,10.0,rxn00881_c0,0.0
40,42,10.0,rxn05298_c0,0.0
40,42,10.0,rxn00383_c0,0.0
40,42,10.0,rxn08336_c0,0.0
40,42,10.0,rxn03043_c0,0.0
40,42,10.0,rxn02264_c0,2.8777013366443413e-07
40,42,10.0,rxn05198_c0,0.0
40,42,10.0,rxn09202_c0,2.230472420391648e-06
40,42,10.0,rxn01451_c0,1.4980172641641444e-23
40,42,10.0,rxn03903_c0,0.0
40,42,10.0,rxn00097_c0,0.0001216524983237531
40,42,10.0,rxn05514_c0,-1.4388506683221712e-07
40,42,10.0,rxn02212_c0,2.84137631470458e-05
40,42,10.0,rxn00191_c0,-3.699811180697127e-05
40,42,10.0,rxn00695_c0,0.0
40,42,10.0,rxn05324_c0,2.334568326784231e-05
40,42,10.0,rxn03535_c0,0.0
40,42,10.0,rxn00692_c0,-6.415943168197721e-05
40,42,10.0,rxn00802_c0,2.1411723483961602e-05
40,42,10.0,rxn08440_c0,0.0
40,42,10.0,rxn02160_c0,6.879579025532782e-06
40,42,10.0,rxn08802_c0,0.0
40,42,10.0,rxn02315_c0,0.0
40,42,10.0,rxn01825_c0,0.0
40,42,10.0,rxn10230_c0,0.0
40,42,10.0,rxn02720_c0,0.0
40,42,10.0,rxn00913_c0,0.0
40,42,10.0,rxn01997_c0,0.0
40,42,10.0,rxn08521_c0,0.0
40,42,10.0,rxn00171_c0,0.0
40,42,10.0,rxn03958_c0,-3.17323458898066e-05
40,42,10.0,rxn00345_c0,0.0
40,42,10.0,rxn00178_c0,-1.4388506683207918e-07
40,42,10.0,rxn03264_c0,0.0
40,42,10.0,rxn01362_c0,1.5734574852926107e-05
40,42,10.0,rxn05329_c0,2.3345683267842303e-05
40,42,10.0,rxn03174_c0,6.201505651395041e-23
40,42,10.0,rxn00549_c0,5.195796753799899e-05
40,42,10.0,rxn03951_c0,0.0
40,42,10.0,rxn05200_c0,2.7367481178837423e-22
40,42,10.0,rxn00506_c0,0.0
40,42,10.0,rxn10060_c0,0.0
40,42,10.0,rxn02933_c0,0.0
40,42,10.0,rxn00727_c0,0.0
40,42,10.0,rxn09105_c0,0.0
40,42,10.0,rxn01445_c0,0.0
40,42,10.0,rxn05248_c0,0.0
40,42,10.0,rxn00612_c0,-6.691417261174946e-06
40,42,10.0,rxn08766_c0,2.3345683267842307e-05
40,42,10.0,rxn08841_c0,0.0
40,42,10.0,rxn05461_c0,8.921889681566592e-06
40,42,10.0,rxn12405_c0,0.0
40,42,10.0,rxn02159_c0,6.879579025532783e-06
40,42,10.0,rxn01111_c0,0.0
40,42,10.0,rxn10222_c0,0.0
40,42,10.0,rxn10263_c0,0.0
40,42,10.0,rxn02791_c0,0.0
40,42,10.0,rxn05466_c0,-0.0010402546353177277
40,42,10.0,rxn08814_c0,0.0
40,42,10.0,rxn00917_c0,1.2078273547822482e-05
40,42,10.0,rxn08078_c0,0.0
40,42,10.0,rxn08845_c0,0.0
40,42,10.0,rxn00300_c0,0.0
40,42,10.0,rxn01925_c0,0.0
40,42,10.0,rxn08792_c0,0.0
40,42,10.0,rxn00999_c0,0.0
40,42,10.0,rxn05174_c0,0.0
40,42,10.0,rxn08799_c0,0.0
40,42,10.0,rxn05957_c0,0.0
40,42,10.0,rxn05335_c0,8.921889681566589e-06
40,42,10.0,rxn03419_c0,0.0
40,42,10.0,rxn08551_c0,8.921889681566596e-06
40,42,10.0,rxn10256_c0,0.0
40,42,10.0,rxn00679_c0,0.0
40,42,10.0,rxn01516_c0,0.0
40,42,10.0,rxn00758_c0,0.0
40,42,10.0,rxn00272_c0,0.0
40,42,10.0,rxn09111_c0,0.0
40,42,10.0,rxn06078_c0,0.0
40,42,10.0,rxn05595_c0,1.4388506683221707e-07
40,42,10.0,rxn05348_c0,2.3345683267842307e-05
40,42,10.0,rxn03245_c0,0.0
40,42,10.0,rxn11946_c0,1.4388506683221762e-07
40,42,10.0,rxn01504_c0,0.0
40,42,10.0,rxn00907_c0,5.163851244446772e-05
40,42,10.0,rxn05458_c0,0.0
40,42,10.0,rxn08300_c0,0.0
40,42,10.0,rxn02404_c0,5.769517434510291e-06
40,42,10.0,rxn08297_c0,0.0
40,42,10.0,rxn02911_c0,0.0
40,42,10.0,rxn01280_c0,0.0
40,42,10.0,rxn05581_c0,0.0
40,42,10.0,rxn09114_c0,0.0
40,42,10.0,rxn09188_c0,0.0
40,42,10.0,rxn08822_c0,-4.460944840783298e-06
40,42,10.0,rxn05030_c0,2.884758717255145e-06
40,42,10.0,rxn10208_c0,0.0
40,42,10.0,rxn05345_c0,2.0460924550587165e-05
40,42,10.0,rxn01522_c0,0.0
40,42,10.0,rxn00336_c0,0.0001716767868015451
40,42,10.0,rxn03891_c0,0.0
40,42,10.0,rxn01465_c0,-1.573457485292611e-05
40,42,10.0,rxn03052_c0,0.0
40,42,10.0,rxn10204_c0,0.0
40,42,10.0,rxn01833_c0,0.0
40,42,10.0,rxn05145_c0,0.0
40,42,10.0,rxn01872_c0,-0.0004989787809484483
40,42,10.0,rxn01301_c0,-1.1236240012494622e-05
40,42,10.0,rxn01643_c0,3.615433943531853e-05
40,42,10.0,rxn02449_c0,0.0
40,42,10.0,rxn00248_c0,0.0
40,42,10.0,rxn08844_c0,0.0
40,42,10.0,rxn00707_c0,0.0
40,42,10.0,rxn00369_c0,0.0
40,42,10.0,rxn00708_c0,0.0
40,42,10.0,rxn00289_c0,0.0
40,42,10.0,rxn35552_c0,0.0
40,42,10.0,rxn01269_c0,1.0473965819771857e-05
40,42,10.0,rxn00392_c0,-1.4388506683221712e-07
40,42,10.0,rxn00747_c0,5.893715493283841e-05
40,42,10.0,rxn01334_c0,0.0
40,42,10.0,rxn03406_c0,0.0
40,42,10.0,rxn00029_c0,1.1510805346577365e-06
40,42,10.0,rxn06673_c0,0.00015503312025293186
40,42,10.0,rxn09128_c0,-4.460944840783297e-06
40,42,10.0,rxn06777_c0,0.0
40,42,10.0,rxn03869_c0,0.0
40,42,10.0,rxn05256_c0,3.200918423088367e-23
40,42,10.0,rxn02175_c0,0.0
40,42,10.0,rxn05317_c0,5.46986731137103e-23
40,42,10.0,rxn08136_c0,0.0
40,42,10.0,rxn02835_c0,6.879579025532782e-06
40,42,10.0,rxn03884_c0,0.0
40,42,10.0,rxn02774_c0,1.4388506683221712e-07
40,42,10.0,rxn01675_c0,0.0
40,42,10.0,rxn08839_c0,0.0
40,42,10.0,rxn01575_c0,-2.0986580959911856e-05
40,42,10.0,rxn05398_c0,0.0
40,42,10.0,rxn01315_c0,0.0
40,42,10.0,rxn01868_c0,0.0
40,42,10.0,rxn03240_c0,0.0
40,42,10.0,rxn09562_c0,-5.65253890854018e-07
40,42,10.0,rxn01501_c0,0.0
40,42,10.0,rxn00555_c0,5.769517434510289e-06
40,42,10.0,rxn03435_c0,-2.0986580959911853e-05
40,42,10.0,rxn03080_c0,0.0
40,42,10.0,rxn10237_c0,0.0
40,42,10.0,rxn00143_c0,0.0
40,42,10.0,rxn00147_c0,0.0
40,42,10.0,rxn05365_c0,0.0
40,42,10.0,rxn00849_c0,0.0
40,42,10.0,rxn00737_c0,2.0986580959911853e-05
40,42,10.0,rxn08843_c0,0.0
40,42,10.0,rxn01256_c0,2.3885279987524003e-05
40,42,10.0,rxn00213_c0,0.0
40,42,10.0,rxn05199_c0,0.0
40,42,10.0,rxn10162_c0,0.0
40,42,10.0,rxn01629_c0,-2.302161069315473e-06
40,42,10.0,rxn00777_c0,-4.04189326689784e-05
40,42,10.0,rxn01740_c0,-2.8413763147045795e-05
40,42,10.0,rxn05573_c0,0.0
40,42,10.0,rxn05327_c0,2.3345683267842307e-05
40,42,10.0,rxn05205_c0,0.0
40,42,10.0,rxn02314_c0,0.0
40,42,10.0,rxn08801_c0,8.921889681566596e-06
40,42,10.0,rxn02275_c0,0.0
40,42,10.0,rxn00251_c0,0.0011195689415367893
40,42,10.0,rxn01545_c0,0.0
40,42,10.0,rxn00139_c0,7.194253341610901e-07
40,42,10.0,rxn00790_c0,2.2379466709467463e-05
40,42,10.0,rxn03910_c0,3.1732345889806604e-05
40,42,10.0,rxn07976_c0,0.0
40,42,10.0,rxn00237_c0,2.8549906777314013e-05
40,42,10.0,rxn00463_c0,0.0
40,42,10.0,rxn00422_c0,0.0
40,42,10.0,rxn00106_c0,0.0
40,42,10.0,rxn08311_c0,4.460944840783297e-06
40,42,10.0,rxn03175_c0,6.879579025532783e-06
40,42,10.0,rxn10264_c0,0.0
40,42,10.0,rxn03421_c0,0.0
40,42,10.0,rxn10227_c0,0.0
40,42,10.0,rxn05336_c0,-8.921889681566589e-06
40,42,10.0,rxn09210_c0,2.230472420391649e-06
40,42,10.0,rxn01484_c0,-5.769517434510289e-06
40,42,10.0,rxn00162_c0,0.0
40,42,10.0,rxn06022_c0,0.0
40,42,10.0,rxn01124_c0,0.0
40,42,10.0,rxn00285_c0,-0.00046296832657996204
40,42,10.0,rxn00182_c0,0.0
40,42,10.0,rxn00814_c0,0.0
40,42,10.0,rxn01416_c0,0.0
40,42,10.0,rxn01642_c0,0.0
40,42,10.0,rxn00132_c0,0.0
40,42,10.0,rxn01045_c0,0.0013924868507258377
40,42,10.0,rxn08044_c0,0.0
40,42,10.0,rxn08893_c0,0.0
40,42,10.0,rxn06864_c0,0.0
40,42,10.0,rxn00712_c0,0.0
40,42,10.0,rxn08615_c0,0.0
40,42,10.0,rxn08815_c0,0.0
40,42,10.0,rxn00126_c0,8.633104009933071e-07
40,42,10.0,rxn01518_c0,0.0
40,42,10.0,rxn07980_c0,0.0
40,42,10.0,rxn01015_c0,0.0
40,42,10.0,rxn08798_c0,0.0
40,42,10.0,rxn05034_c0,0.0
40,42,10.0,rxn08119_c0,0.0
40,42,10.0,rxn08306_c0,0.0
40,42,10.0,rxn08821_c0,0.0
40,42,10.0,rxn00206_c0,0.0
40,42,10.0,rxn05381_c0,0.0
40,42,10.0,rxn01871_c0,0.0011288524328552712
40,42,10.0,rxn05340_c0,-2.334568326784231e-05
40,42,10.0,rxn02143_c0,0.0
40,42,10.0,rxn00405_c0,0.0
40,42,10.0,rxn04704_c0,0.0
40,42,10.0,rxn00299_c0,4.3165520049665205e-07
40,42,10.0,rxn08546_c0,0.0
40,42,10.0,rxn05735_c0,0.0
40,42,10.0,rxn00904_c0,0.0
40,42,10.0,rxn02484_c0,0.0
40,42,10.0,rxn05671_c0,0.0
40,42,10.0,rxn01133_c0,0.0
40,42,10.0,rxn03159_c0,2.884758717255145e-06
40,42,10.0,rxn01000_c0,1.3411314167752146e-05
40,42,10.0,rxn00647_c0,0.000559454681848295
40,42,10.0,rxn08120_c0,0.0
40,42,10.0,rxn00363_c0,0.0
40,42,10.0,rxn08128_c0,0.0
40,42,10.0,rxn01281_c0,0.0
40,42,10.0,rxn01706_c0,0.0
40,42,10.0,rxn01300_c0,0.0
40,42,10.0,rxn00601_c0,0.0
40,42,10.0,rxn00321_c0,0.0
40,42,10.0,rxn00786_c0,-5.195796753799899e-05
40,42,10.0,rxn00366_c0,0.0
40,42,10.0,rxn03908_c0,3.1732345889806604e-05
40,42,10.0,rxn09197_c0,0.0
40,42,10.0,rxn01100_c0,0.00017619145969396667
40,42,10.0,rxn00838_c0,1.7036887120345547e-05
40,42,10.0,rxn00102_c0,-0.00017726870189556715
40,42,10.0,rxn00831_c0,0.0
40,42,10.0,rxn00748_c0,0.0
40,42,10.0,rxn01352_c0,0.0
40,42,10.0,rxn00883_c0,0.0
40,42,10.0,rxn01457_c0,0.0
40,42,10.0,rxn01255_c0,2.84137631470458e-05
40,42,10.0,rxn05406_c0,0.0
40,42,10.0,rxn05296_c0,4.893466112881994e-05
40,42,10.0,rxn05251_c0,0.0
40,42,10.0,rxn00214_c0,0.0
40,42,10.0,rxn01211_c0,2.9259045735000245e-05
40,42,10.0,rxn01981_c0,0.0
40,42,10.0,rxn00527_c0,-1.0473965819771859e-05
40,42,10.0,rxn00095_c0,0.0
40,42,10.0,rxn05322_c0,2.3345683267842303e-05
40,42,10.0,rxn00792_c0,0.0
40,42,10.0,rxn08804_c0,0.0
40,42,10.0,rxn01316_c0,0.0
40,42,10.0,rxn00966_c0,0.0
40,42,10.0,rxn08442_c0,0.0
40,42,10.0,rxn01917_c0,0.0
40,42,10.0,rxn10236_c0,0.0
40,42,10.0,rxn03253_c0,0.0
40,42,10.0,rxn01509_c0,0.0
