substrate,dissipation_lb,feasible,growth_rate,NaNQR_flux,Na_EX_flux,ATPsyn_flux,NaH_anti_flux,flagella_flux,symporter_flux,acetate,pyruvate,succinate,formate,lactate,fumarate,NH3_secretion,na_medium_import_flag
aspartate,240,True,0.20523807714200337,35.945466483704216,-5.012213060927888e-14,1.139954108798207,-175.8831893047176,240.0,-15.0,7.727958544435151,0.0,0.0,0.0,0.0,0.0,12.874189800105228,False
aspartate,244,True,0.19723347194925772,36.00609571600906,-1.6578046563710542e-14,0.19299802031166513,-179.5562318435347,244.0,-15.0,7.914075605884666,0.0,0.0,0.0,0.0,0.0,12.957099714297703,False
aspartate,248,True,0.18922886675654702,36.066724948313635,-4.1736109597886794e-14,-0.7539580681878949,-183.22927438240436,248.0,-15.0,8.100192667333369,0.0,0.0,0.0,0.0,0.0,13.040009628489798,False
aspartate,252,True,0.1812242615637736,36.12735418061863,-2.328686337282421e-14,-1.7009141566649513,-186.90231692118297,252.0,-15.0,8.286309728783431,0.0,0.0,0.0,0.0,0.0,13.122919542682533,False
aspartate,256,True,0.173219656371029,36.18798341292347,-2.1609659170545793e-14,-2.6478702451517626,-190.57535946000112,256.0,-15.0,8.472426790232912,0.0,0.0,0.0,0.0,0.0,13.205829456874994,False
aspartate,260,True,0.16521505117828406,36.24861264522828,-1.3223638159153706e-14,-3.59482633363867,-194.2484019988197,260.0,-15.0,8.658543851682367,0.0,0.0,0.0,0.0,0.0,13.288739371067475,False
aspartate,264,True,0.1572104459855358,36.30924187753313,-8.192025552318455e-15,-4.5417824221238,-197.92144453763106,264.0,-15.0,8.844660913131948,0.0,0.0,0.0,0.0,0.0,13.371649285259947,False
aspartate,268,True,0.14920584079278965,36.369871109837945,-6.514821350040037e-15,-5.488738510610917,-201.5944870764505,268.0,-15.0,9.030777974581405,0.0,0.0,0.0,0.0,0.0,13.454559199452405,False
aspartate,272,True,0.14120123560004416,36.43050034214278,-1.1546433956875289e-14,-6.435694599097362,-205.2675296152671,272.0,-15.0,9.216895036030909,0.0,0.0,0.0,0.0,0.0,13.537469113644898,False
aspartate,276,True,0.13319663040729876,36.49112957444762,-8.192025552318455e-15,-7.382650687584389,-208.940572154086,276.0,-15.0,9.403012097480385,0.0,0.0,0.0,0.0,0.0,13.620379027837346,False
aspartate,280,True,0.12519202521455114,36.55175880675244,-2.6641271777381044e-14,-8.32960677606959,-212.61361469289784,280.0,-15.0,9.589129158929934,0.0,0.0,0.0,0.0,0.0,13.70328894202985,False
aspartate,284,True,0.11718742002180423,36.61238803905727,-1.825525076598896e-14,-9.276562864556425,-216.2866572317159,284.0,-15.0,9.775246220379435,0.0,0.0,0.0,0.0,0.0,13.786198856222324,False
aspartate,288,True,0.1091828148290605,36.67301727136211,-1.4900842361432125e-14,-10.223518953043257,-219.9596997705343,288.0,-15.0,9.9613632818289,0.0,0.0,0.0,0.0,0.0,13.869108770414778,False
aspartate,292,True,0.10117820963631359,36.733646503666954,-3.335008858649471e-14,-11.170475041529373,-223.63274230934948,292.0,-15.0,10.147480343278431,0.0,0.0,0.0,0.0,0.0,13.952018684607275,False
aspartate,296,True,0.09317360444356763,36.79427573597178,-2.9995680181937875e-14,-12.117431130015774,-227.30578484816604,296.0,-15.0,10.333597404727927,0.0,0.0,0.0,0.0,0.0,14.034928598799745,False
aspartate,300,True,0.0851689992508207,36.85490496827661,-3.335008858649471e-14,-13.06438721850216,-230.9788273869824,300.0,-15.0,10.519714466177438,0.0,0.0,0.0,0.0,0.0,14.117838512992218,False
glucose,0,True,0.7502789322950545,34.31716685780608,-5.8765712355954035e-18,55.02814588142152,66.79890110856452,0.0,0.0,2.555078385032089,0.0,0.0,0.0,0.0,0.0,-7.771221740376736,False
glucose,4,True,0.7422235432858038,34.378180741681774,-8.064395522123709e-18,54.0815263207561,62.94063504559903,4.0,0.0,2.742376233599451,0.0,0.0,0.0,0.0,0.0,-7.6877858187467085,False
glucose,8,True,0.7341681542770898,34.43919462551839,-1.02522198088888e-17,53.13490676007084,59.08236898255751,8.0,0.0,2.9296740821559863,0.0,0.0,0.0,0.0,0.0,-7.604349897120079,False
glucose,12,True,0.7261127652681202,34.500208509367134,-4.8581981070641716e-15,52.18828719939035,55.2241029195355,12.0,0.0,3.1169719307152968,0.0,0.0,0.0,0.0,0.0,-7.520913975494886,False
glucose,16,True,0.7180573762588394,34.56122239314229,-1.4627868381768304e-17,51.24166763867508,51.36583685636995,16.0,0.0,3.3042697792839184,0.0,0.0,0.0,0.0,0.0,-7.437478053863949,False
glucose,20,True,0.7100019872498828,34.62223627699866,-1.6815692668320885e-17,50.29504807799945,47.50757079336605,20.0,0.0,3.491567627844679,0.0,0.0,0.0,0.0,0.0,-7.354042132236637,False
glucose,24,True,0.7019465982409263,34.683250160854904,-1.900351695487619e-17,49.348428517323775,43.6493047303619,24.0,0.0,3.6788654764054503,0.0,0.0,0.0,0.0,0.0,-7.270606210609323,False
glucose,28,True,0.6938912092319729,34.744264044811416,-2.9750498155348707e-15,48.40180895669825,39.79103866755854,28.0,0.0,3.866163324966057,0.0,0.0,0.0,0.0,0.0,-7.187170288981898,False
glucose,32,True,0.6858358202224873,34.80527792844047,-2.3379165528139208e-17,47.45518939591044,35.93277260410113,32.0,0.0,4.0534611735391755,0.0,0.0,0.0,0.0,0.0,-7.103734367349056,False
glucose,36,True,0.6777804312143328,34.86629181249313,-8.198891275892015e-16,46.50856983533045,32.07450654148718,36.0,0.0,4.240759022081029,0.0,0.0,0.0,0.0,0.0,-7.020298445730372,False
glucose,40,True,0.669725042205357,34.92730569634845,-1.320725089146513e-15,45.56195027465434,28.21624047848116,40.0,0.0,4.428056870642235,0.0,0.0,0.0,0.0,0.0,-6.936862524102839,False
glucose,44,True,0.6616696531964148,34.98831958020227,1.826608818685436e-16,44.61533071397772,24.357974415473183,44.0,0.0,4.615354719203038,0.0,0.0,0.0,0.0,0.0,-6.853426602475133,False
glucose,48,True,0.6536142641874166,35.04933346405704,-5.367436893241454e-16,43.6687111533009,20.499708352464467,48.0,0.0,4.802652567764102,0.0,0.0,0.0,0.0,0.0,-6.769990680848326,False
glucose,52,True,0.6455588751784525,35.110347347911336,1.3028205897143125e-15,42.72209159262422,16.641442289456293,52.0,0.0,4.9899504163250405,0.0,0.0,0.0,0.0,0.0,-6.6865547592209325,False
glucose,56,True,0.6375034861695267,35.17136123176386,-8.7989879632021e-17,41.77547203194689,12.78317622644564,56.0,0.0,5.177248264885525,0.0,0.0,0.0,0.0,0.0,-6.603118837593284,False
glucose,60,True,0.6294480971605555,35.23237511561696,-3.8693935533668945e-17,40.82885247126936,8.92491016343446,60.0,0.0,5.364546113446103,0.0,0.0,0.0,0.0,0.0,-6.519682915966477,False
glucose,64,True,0.6213927081515586,35.293388999477195,-3.4574870004949415e-16,39.88223291059624,5.066644100439526,64.0,0.0,5.551843962008647,0.0,0.0,0.0,0.0,0.0,-6.436246994337617,False
glucose,68,True,0.6133373191426291,35.35440288332826,1.2573988362610262e-17,38.935613349917865,1.2083780374248838,68.0,0.0,5.739141810568759,0.0,0.0,0.0,0.0,0.0,-6.352811072710587,False
glucose,72,True,0.6052819301336626,35.41541676718239,-1.05748785528073e-16,37.98899378924113,0.0,72.0,0.0,5.926439659129625,0.0,0.0,0.0,0.0,0.0,-6.2693751510833415,False
glucose,76,True,0.5972265411247046,35.47643065103615,-4.7445232680009314e-17,37.042374228564185,-0.3944165809021836,76.0,0.0,6.113737507690465,0.0,0.0,0.0,0.0,0.0,-6.185939229456027,False
glucose,80,True,0.5891711521157268,35.53744453489094,2.333552833058308e-16,36.09575466788763,-4.065384795348747,80.0,0.0,6.301035356251489,0.0,0.0,0.0,0.0,0.0,-6.102503307828692,False
glucose,84,True,0.581115763106769,35.5984584187453,3.848319885469736e-16,35.14913510721116,-7.736353009795218,84.0,0.0,6.488333204812444,0.0,0.0,0.0,0.0,0.0,-6.019067386201131,False
glucose,88,True,0.5730603740977975,35.65947230259949,2.5636529591336048e-17,34.202515546534286,-11.407321224243196,88.0,0.0,6.67563105337335,0.0,0.0,0.0,0.0,0.0,-5.935631464573913,False
glucose,92,True,0.5650049850888083,35.720486186457165,2.1191187683098416e-16,33.25589598585958,-15.078289438682113,92.0,0.0,6.862928901935192,0.0,0.0,0.0,0.0,0.0,-5.85219554294583,False
glucose,96,True,0.5569495960798825,35.781500070305,-5.838435411260553e-17,32.30927642517908,-18.749257653145342,96.0,0.0,7.0502267504943825,0.0,0.0,0.0,0.0,0.0,-5.7687596213199575,False
glucose,100,True,0.5488942070709057,35.84251395416294,1.1836500992555265e-15,31.36265686450477,-22.420225867582804,100.0,0.0,7.237524599056316,0.0,0.0,0.0,0.0,0.0,-5.685323699691481,False
glucose,104,True,0.5408388180619134,35.903527838020196,-4.0553955832984653e-16,30.416037303829697,-26.091194082023165,104.0,0.0,7.424822447618039,0.0,0.0,0.0,0.0,0.0,-5.601887778063611,False
glucose,108,True,0.5327834290529687,35.9645417218714,-6.494782697233827e-17,29.469417743151215,-29.76216229647809,108.0,0.0,7.612120296178154,0.0,0.0,0.0,0.0,0.0,-5.518451856436938,False
glucose,112,True,0.524728040044013,36.0255556057248,2.7412848818688763e-15,28.522798182474045,-33.43313051092733,112.0,0.0,7.799418144738857,0.0,0.0,0.0,0.0,0.0,-5.435015934809668,False
glucose,116,True,0.5166726510350463,36.08656948957961,-1.9321988633870756e-15,27.576178621797798,-37.10409872537285,116.0,0.0,7.986715993299923,0.0,0.0,0.0,0.0,0.0,-5.351580013182112,False
glucose,120,True,0.5086172620260707,36.14758337343561,-2.9206461584430155e-15,26.629559061122116,-40.77506693981574,120.0,0.0,8.174013841861312,0.0,0.0,0.0,0.0,0.0,-5.268144091554349,False
glucose,124,True,0.5005618730170854,36.20859725729218,-1.2821591763443472e-15,25.682939500446672,-44.44603515425775,124.0,0.0,8.36131169042287,0.0,0.0,0.0,0.0,0.0,-5.184708169926537,False
glucose,128,True,0.4925064840081251,36.26961114114462,-3.8201577894026493e-16,24.736319939768833,-48.11700336870991,128.0,0.0,8.54860953898329,0.0,0.0,0.0,0.0,0.0,-5.101272248299753,False
glucose,132,True,0.4844510949991861,36.33062502499789,2.656378969096793e-15,23.78970037909181,-51.78797158315873,132.0,0.0,8.735907387543996,0.0,0.0,0.0,0.0,0.0,-5.017836326672122,False
glucose,136,True,0.47639570599023595,36.39163890884924,2.7886800790975808e-15,22.843080818413394,-55.458939797613354,136.0,0.0,8.923205236104122,0.0,0.0,0.0,0.0,0.0,-4.9344004050455235,False
glucose,140,True,0.46834031698122447,36.452652792709635,1.6641478852159935e-15,21.896461257740174,-59.12990801204579,140.0,0.0,9.110503084666686,0.0,0.0,0.0,0.0,0.0,-4.850964483416906,False
glucose,144,True,0.4602849279722756,36.513666676560504,-1.8408446193049845e-15,20.949841697061448,-62.80087622650162,144.0,0.0,9.29780093322669,0.0,0.0,0.0,0.0,0.0,-4.767528561790463,False
glucose,148,True,0.4522295389632941,36.574680560418344,-2.7301574164105246e-15,20.003222136386928,-66.47184444093983,148.0,0.0,9.485098781788594,0.0,0.0,0.0,0.0,0.0,-4.684092640162095,False
glucose,152,True,0.4441741499543767,36.63569444426786,-2.6272009641397215e-15,19.056602575707707,-70.1428126553979,152.0,0.0,9.672396630348267,0.0,0.0,0.0,0.0,0.0,-4.6006567185354195,False
glucose,156,True,0.43611876094536406,36.696708328127094,-1.268027387901439e-15,18.109983015033695,-73.81378086983375,156.0,0.0,9.85969447891051,0.0,0.0,0.0,0.0,0.0,-4.517220796907271,False
glucose,160,True,0.4280633719364177,36.75772221197958,-9.338954269757504e-17,17.163363454356073,-77.484749084285,160.0,0.0,10.046992327470974,0.0,0.0,0.0,0.0,0.0,-4.433784875280141,False
glucose,164,True,0.42000798292743374,36.81873609583577,5.668441240338557e-15,16.216743893680423,-81.15571729872788,164.0,0.0,10.234290176032413,0.0,0.0,0.0,0.0,0.0,-4.35034895365247,False
glucose,168,True,0.41195259391848654,36.87974997968811,-5.0304021732238145e-15,15.270124333002732,-84.82668551317944,168.0,0.0,10.421588024592815,0.0,0.0,0.0,0.0,0.0,-4.266913032025438,False
glucose,172,True,0.4038972049095205,36.9407638635425,4.294267471031787e-15,14.323504772326125,-88.49765372762637,172.0,0.0,10.608885873153778,0.0,0.0,0.0,0.0,0.0,-4.183477110398032,False
glucose,176,True,0.3958418159005535,37.00177774739841,-4.053306244642454e-15,13.376885211650556,-92.16862194206908,176.0,0.0,10.796183721715176,0.0,0.0,0.0,0.0,0.0,-4.100041188770088,False
glucose,180,True,0.3877864268915887,37.062791631252864,-2.7160256279676163e-15,12.43026565097399,-95.83959015651584,180.0,0.0,10.98348157027614,0.0,0.0,0.0,0.0,0.0,-4.016605267142674,False
glucose,184,True,0.37973103788262413,37.123805515107136,-4.822695232303764e-16,11.4836460902973,-99.51055837096311,184.0,0.0,11.170779418837077,0.0,0.0,0.0,0.0,0.0,-3.9331693455152754,False
glucose,188,True,0.37167564887365756,37.184819398961594,4.624586735219242e-15,10.537026529620759,-103.18152658540983,188.0,0.0,11.358077267398052,0.0,0.0,0.0,0.0,0.0,-3.8497334238878604,False
glucose,192,True,0.3636202598646928,37.24583328281596,2.6405294541504994e-15,9.59040696894412,-106.85249479985688,192.0,0.0,11.545375115959022,0.0,0.0,0.0,0.0,0.0,-3.766297502260441,False
glucose,196,True,0.3555648708557277,37.30684716667034,-1.9590930589630792e-16,8.643787408267492,-110.52346301430381,196.0,0.0,11.732672964519976,0.0,0.0,0.0,0.0,0.0,-3.682861580633033,False
glucose,200,True,0.3475094818467624,37.367861050524624,-5.097160749761768e-15,7.697167847590843,-114.19443122875103,200.0,0.0,11.919970813080916,0.0,0.0,0.0,0.0,0.0,-3.5994256590056546,False
glucose,204,True,0.33945409283779737,37.428874934378946,-8.337743244755438e-15,6.750548286914197,-117.86539944319809,204.0,0.0,12.107268661641857,0.0,0.0,0.0,0.0,0.0,-3.5159897373782365,False
glucose,208,True,0.3313987038288324,37.48988881823337,-1.0770038269855383e-14,5.8039287262376025,-121.53636765764489,208.0,0.0,12.294566510202827,0.0,0.0,0.0,0.0,0.0,-3.432553815750823,False
glucose,212,True,0.32334331481986617,37.550902702087775,9.4592145647777e-15,4.8573091655610146,-125.20733587209185,212.0,0.0,12.481864358763797,0.0,0.0,0.0,0.0,0.0,-3.349117894123413,False
glucose,216,True,0.31528792581090304,37.61191658594203,4.557963120912241e-15,3.91068960488433,-128.87830408653906,216.0,0.0,12.669162207324726,0.0,0.0,0.0,0.0,0.0,-3.2656819724960244,False
glucose,220,True,0.3072325368019368,37.672930469796455,5.4911000026402145e-15,2.964070044207698,-132.54927230098596,220.0,0.0,12.856460055885693,0.0,0.0,0.0,0.0,0.0,-3.1822460508686135,False
glucose,224,True,0.2991771477929681,37.733944353649456,-2.356946863997749e-17,2.0174504835301343,-136.22024051543687,224.0,0.0,13.043757904446247,0.0,0.0,0.0,0.0,0.0,-3.098810129241748,False
glucose,228,True,0.29112175878404944,37.7949582374995,-2.575729292647649e-17,1.0708309228511335,-139.89120872989403,228.0,0.0,13.231055753006126,0.0,0.0,0.0,0.0,0.0,-3.015374207614851,False
glucose,232,True,0.2830663697750771,37.85597212135467,-2.79451172130607e-17,0.12421136217502052,-143.56217694433892,232.0,0.0,13.418353601567253,0.0,0.0,0.0,0.0,0.0,-2.9319382859873335,False
glucose,236,True,0.2750109807661147,37.916986005203526,-3.0132941499617046e-17,-0.8224081985043495,-147.23314515879696,236.0,0.0,13.60565145012814,0.0,0.0,0.0,0.0,0.0,-2.848502364359968,False
glucose,240,True,0.2669555917571496,37.97799988905787,-3.232076578616476e-17,-1.76902775918099,-150.904113373244,240.0,0.0,13.792949298689097,0.0,0.0,0.0,0.0,0.0,-2.7650664427325777,False
glucose,244,True,0.2589002027481839,38.03901377291251,-3.45085900727048e-17,-2.715647319857489,-154.57508158769053,244.0,0.0,13.980247147250092,0.0,0.0,0.0,0.0,0.0,-2.6816305211051374,False
glucose,248,True,0.2508448137392191,38.10002765676667,-3.669641435926442e-17,-3.662266880534196,-158.24604980213786,248.0,0.0,14.167544995811022,0.0,0.0,0.0,0.0,0.0,-2.5981945994777313,False
glucose,252,True,0.24278942473025322,38.161041540621085,-3.8884238645824136e-17,-4.6088864412107835,-161.91701801658473,252.0,0.0,14.354842844371971,0.0,0.0,0.0,0.0,0.0,-2.5147586778503324,False
glucose,256,True,0.23473403572129015,38.22205542447495,-4.1072062932352154e-17,-5.555506001887687,-165.58798623103291,256.0,0.0,14.5421406929329,0.0,0.0,0.0,0.0,0.0,-2.431322756222956,False
glucose,260,True,0.22667864671232665,38.2830693083286,-4.325988721890227e-17,-6.502125562564669,-169.25895444548135,260.0,0.0,14.729438541493792,0.0,0.0,0.0,0.0,0.0,-2.347886834595554,False
glucose,264,True,0.2186232577033583,38.34408319218378,-4.544771150547056e-17,-7.448745123240854,-172.92992265992655,264.0,0.0,14.916736390054814,0.0,0.0,0.0,0.0,0.0,-2.264450912968126,False
glucose,268,True,0.21056786869439395,38.405097076038025,-4.7635535791988e-17,-8.395364683917583,-176.60089087437402,268.0,0.0,15.104034238615776,0.0,0.0,0.0,0.0,0.0,-2.1810149913407084,False
glucose,272,True,0.20251247968542888,38.46611095989233,-4.9823360078548804e-17,-9.341984244594226,-180.2718590888211,272.0,0.0,15.29133208717672,0.0,0.0,0.0,0.0,0.0,-2.0975790697133085,False
glucose,276,True,0.19445709067646258,38.527124843746975,-5.2011184365108217e-17,-10.288603805270686,-183.9428273032674,276.0,0.0,15.478629935737697,0.0,0.0,0.0,0.0,0.0,-2.0141431480859007,False
glucose,280,True,0.1864017016675003,38.588138727600615,-1.786377330443452e-18,-11.235223365947709,-187.61379551771606,280.0,0.0,15.665927784298603,0.0,0.0,0.0,0.0,0.0,-1.9307072264585088,False
glucose,284,True,0.17834631265853426,38.64915261145501,-3.974201616992345e-18,-12.181842926624304,-191.28476373216296,284.0,0.0,15.853225632859555,0.0,0.0,0.0,0.0,0.0,-1.8472713048311065,False
glucose,288,True,0.170290923649569,38.71016649530943,-6.162025903562407e-18,-13.128462487300876,-194.95573194660972,288.0,0.0,16.040523481420514,0.0,0.0,0.0,0.0,0.0,-1.763835383203687,False
glucose,292,True,0.16223553464060408,38.7711803791637,-8.349850190111998e-18,-14.075082047977546,-198.6267001610569,292.0,0.0,16.227821329981467,0.0,0.0,0.0,0.0,0.0,-1.6803994615762667,False
glucose,296,True,0.1541801456316399,38.83219426301786,-1.0537674476671149e-17,-15.021701608654261,-202.2976683755043,296.0,0.0,16.415119178542405,0.0,0.0,0.0,0.0,0.0,-1.5969635399488886,False
glucose,300,True,0.14612475662267688,38.8932081468716,-1.2725498763200887e-17,-15.968321169331233,-205.9686365899527,300.0,0.0,16.602417027103314,0.0,0.0,0.0,0.0,0.0,-1.5135276183214996,False
glutamate,0,True,0.7095282042850335,27.62582484850143,-1.4213235050796842e-15,54.79818768343863,41.51590696758659,0.0,12.0,0.5025836731159603,0.0,0.0,0.0,0.0,0.0,4.650865205978923,False
glutamate,4,True,0.7015235990922799,27.6864540808067,-3.0985277073581008e-15,53.85123159495263,37.65674736732074,4.0,12.0,0.6887007345654854,0.0,0.0,0.0,0.0,0.0,4.733775120171243,False
glutamate,8,True,0.6935189938995336,27.747083313110178,-1.4213235050796842e-15,52.90427550646432,33.79758776705253,8.0,12.0,0.8748177960151095,0.0,0.0,0.0,0.0,0.0,4.816685034363852,False
glutamate,12,True,0.6855143887067887,27.80771254541521,5.287493304033984e-15,51.95731941797817,29.938428166786732,12.0,12.0,1.0609348574645938,0.0,0.0,0.0,0.0,0.0,4.899594948556338,False
glutamate,16,True,0.6775097835140352,27.86834177772022,3.610289101755567e-15,51.01036332949199,26.07926856652111,16.0,12.0,1.24705191891406,0.0,0.0,0.0,0.0,0.0,4.9825048627485975,False
glutamate,20,True,0.6695051783213021,27.92897101002473,5.287493304033984e-15,50.06340724100529,22.22010896625472,20.0,12.0,1.4331689803636234,0.0,0.0,0.0,0.0,0.0,5.065414776941415,False
glutamate,24,True,0.6615005731285503,27.98960024232703,2.5588069719873284e-16,49.1164511525151,18.360949365983956,24.0,12.0,1.6192860418133224,0.0,0.0,0.0,0.0,0.0,5.148324691133999,False
glutamate,28,True,0.6534959679358162,28.05022947463597,1.9330848994771502e-15,48.169495064034855,14.501789765725803,28.0,12.0,1.8054031032624376,0.0,0.0,0.0,0.0,0.0,5.231234605326276,False
glutamate,32,True,0.645491362743062,28.110858706943706,-1.4213235050796842e-15,47.222538975552496,10.64263016546473,32.0,12.0,1.991520164711673,0.0,0.0,0.0,0.0,0.0,5.314144519518254,False
glutamate,36,True,0.6374867575503238,28.171487939245512,-3.0985277073581008e-15,46.27558288706189,6.7834705651936265,36.0,12.0,2.177637226161414,0.0,0.0,0.0,0.0,0.0,5.397054433711233,False
glutamate,40,True,0.629421573334438,28.18716788668207,-3.0985277073581008e-15,45.321460214661,2.834560591694337,40.0,12.0,2.319754697317356,0.0,0.0,1.800103756524054e-11,0.0,0.0,5.541135982822058,False
glutamate,44,True,0.6213320149418271,28.184762335915018,-1.4213235050796842e-15,44.36445404276495,0.0,44.0,12.0,2.444168783119975,0.0,0.0,1.7489545114190453e-11,0.0,0.0,5.709830148067345,False
glutamate,48,True,0.6132424565492368,28.182356785147867,-1.4213235050796842e-15,43.40744787087062,-2.566899224458051,48.0,12.0,2.568582868922333,0.0,0.0,-4.864298835727779e-12,0.0,0.0,5.878524313319743,False
glutamate,52,True,0.6051528981566304,28.17995123438081,-8.130140314193352e-15,42.45044169897478,-6.4275064811928155,52.0,12.0,2.6929969547249235,0.0,0.0,-7.930776359130679e-12,0.0,0.0,6.047218478565855,False
glutamate,56,True,0.5970633397640179,28.177545683613747,-1.4213235050796842e-15,41.493435527078695,-10.288113737927574,56.0,12.0,2.817411040527545,0.0,0.0,-8.029285566186903e-12,0.0,0.0,6.21591264381097,False
glutamate,60,True,0.588973781371381,28.17514013284679,1.1996310113147652e-14,40.53642935518064,-14.148720994662224,60.0,12.0,2.941825126330456,0.0,0.0,1.6403093296417305e-11,0.0,0.0,6.384606809048157,False
glutamate,64,True,0.5808842229787697,28.172734582079737,5.287493304033984e-15,39.57942318328454,-18.009328251397047,64.0,12.0,3.066239212133081,0.0,0.0,1.6383111147653108e-11,0.0,0.0,6.553300974293296,False
glutamate,68,True,0.5727946645861586,28.170329031312676,5.287493304033984e-15,38.622417011388464,-21.86993550813187,68.0,12.0,3.190653297935703,0.0,0.0,1.6078085424201376e-11,0.0,0.0,6.721995139538514,False
glutamate,72,True,0.5647051061935475,28.167923480545618,5.287493304033984e-15,37.66541083949238,-25.7305427648666,72.0,12.0,3.3150673837383247,0.0,0.0,1.5949147119710547e-11,0.0,0.0,6.890689304783672,False
glutamate,76,True,0.5566155478009404,28.165517929778556,5.287493304033984e-15,36.708404667597165,-29.591150021601635,76.0,12.0,3.4394814695408,0.0,0.0,4.228968840648514e-12,0.0,0.0,7.059383470032449,False
glutamate,80,True,0.5485259894083291,28.16311237901151,5.287493304033984e-15,35.75139849570109,-33.451757278336466,80.0,12.0,3.563895555343421,0.0,0.0,3.838934374159869e-12,0.0,0.0,7.228077635277725,False
glutamate,84,True,0.5404364310157173,28.16070682824445,5.287493304033984e-15,34.794392323804956,-37.31236453507118,84.0,12.0,3.68830964114605,0.0,0.0,4.4466581367006706e-12,0.0,0.0,7.396771800522656,False
glutamate,88,True,0.5323468726231063,28.15830127747738,5.287493304033984e-15,33.83738615190891,-41.172971791806056,88.0,12.0,3.812723726948668,0.0,0.0,3.696083853791812e-12,0.0,0.0,7.565465965768011,False
glutamate,92,True,0.5242573142304952,28.155895726710337,5.287493304033984e-15,32.880379980012805,-45.03357904854082,92.0,12.0,3.937137812751293,0.0,0.0,3.758815402453055e-12,0.0,0.0,7.734160131013126,False
glutamate,96,True,0.5161677558378837,28.153490175943276,5.287493304033984e-15,31.923373808116708,-48.89418630527558,96.0,12.0,4.061551898553917,0.0,0.0,3.821546951114298e-12,0.0,0.0,7.90285429625823,False
glutamate,100,True,0.5080781974452724,28.151084625176228,5.287493304033984e-15,30.966367636220603,-52.75479356201037,100.0,12.0,4.1859659843565415,0.0,0.0,3.884278499775541e-12,0.0,0.0,8.07154846150333,False
glutamate,104,True,0.4999886390526614,28.148679074409156,5.287493304033984e-15,30.009361464324552,-56.61540081874525,104.0,12.0,4.310380070159159,0.0,0.0,3.1253392383682065e-12,0.0,0.0,8.240242626748687,False
glutamate,108,True,0.4918990806600496,28.146273523642108,5.287493304033984e-15,29.052355292428427,-60.476008075479996,108.0,12.0,4.434794155961788,0.0,0.0,3.5569755819481385e-12,0.0,0.0,8.408936791993671,False
glutamate,112,True,0.4838095222674388,28.143867972875046,-8.130140314193352e-15,28.095349120532376,-64.33661533221478,112.0,12.0,4.559208241764404,0.0,0.0,2.8818975407720032e-12,0.0,0.0,8.577630957239009,False
glutamate,116,True,0.47571996387482746,28.141462422108003,1.870512692226132e-14,27.13834294863628,-68.19722258894957,116.0,12.0,4.683622327567029,0.0,0.0,2.9446290894332463e-12,0.0,0.0,8.746325122484134,False
glutamate,120,True,0.4676304054822161,28.139056871340937,5.287493304033984e-15,26.181336776740213,-72.05782984568432,120.0,12.0,4.80803641336965,0.0,0.0,2.6384558431758e-12,0.0,0.0,8.915019287729343,False
glutamate,124,True,0.45954084708960496,28.136651320573886,5.287493304033984e-15,25.22433060484411,-75.91843710241909,124.0,12.0,4.932450499172274,0.0,0.0,2.701187391837043e-12,0.0,0.0,9.083713452974447,False
glutamate,128,True,0.4514512886969936,28.134245769806824,5.287493304033984e-15,24.267324432948016,-79.77904435915396,128.0,12.0,5.056864584974898,0.0,0.0,2.495605322807743e-12,0.0,0.0,9.252407618219642,False
glutamate,132,True,0.44336173030438236,28.131840219039777,5.287493304033984e-15,23.310318261051908,-83.63965161588875,132.0,12.0,5.181278670777522,0.0,0.0,2.558336871468986e-12,0.0,0.0,9.42110178346474,False
glutamate,136,True,0.435272171911771,28.12943466827272,5.287493304033984e-15,22.353312089155942,-87.50025887262363,136.0,12.0,5.305692756580135,0.0,0.0,7.539616072587591e-13,0.0,0.0,9.589795948710428,False
glutamate,140,True,0.4271826135191597,28.12702911750567,5.287493304033984e-15,21.396305917259852,-91.3608661293584,140.0,12.0,5.4301068423827585,0.0,0.0,6.855765159677992e-13,0.0,0.0,9.758490113955567,False
glutamate,144,True,0.41909305512654815,28.124623566738606,5.287493304033984e-15,20.439299745363744,-95.22147338609318,144.0,12.0,5.554520928185383,0.0,0.0,8.183737791331148e-13,0.0,0.0,9.927184279200644,False
glutamate,148,True,0.41100349673393743,28.122218015971555,5.287493304033984e-15,19.48229357346768,-99.082080642828,148.0,12.0,5.678935013988003,0.0,0.0,3.8108389292349567e-13,0.0,0.0,10.095878444445923,False
glutamate,152,True,0.402913938341326,28.119812465204497,5.287493304033984e-15,18.52528740157158,-102.9426878995628,152.0,12.0,5.803349099790627,0.0,0.0,3.2942875862948154e-13,0.0,0.0,10.264572609691056,False
glutamate,156,True,0.3948243799487053,28.11740691443743,5.287493304033984e-15,17.56828122967385,-106.80329515629717,156.0,12.0,5.927763185593491,0.0,0.0,2.1645134193299313e-11,0.0,0.0,10.433266774929455,False
glutamate,160,True,0.38673482155609457,28.115001363670384,1.367351431542607e-14,16.61127505777782,-110.66390241303193,160.0,12.0,6.052177271396107,0.0,0.0,2.0815849899631602e-11,0.0,0.0,10.60196094017485,False
glutamate,164,True,0.37864526316348435,28.112595812903326,-4.775731909636518e-15,15.654268885881855,-114.5245096697667,164.0,12.0,6.176591357198715,0.0,0.0,1.9248756016126387e-11,0.0,0.0,10.770655105420476,False
