,PC1,PC2,PC3,PC4,PC5
rxn00616_c0,0.009943820626646194,0.05027359907054663,0.10331800142843622,0.034433324737243545,-0.049109473118840404
rxn06723_c0,0.05579413667934427,-0.0057181697993471305,0.0006361195246835114,-0.002165441787455812,0.0036583585628740577
rxn00313_c0,0.05579413667934427,-0.005718169799347153,0.0006361195246835519,-0.0021654417874557384,0.0036583585628740525
rxn02949_c0,-0.00928546224545174,-0.07360794268126358,-0.09778000886013538,0.014289834741562925,-0.12472295162368956
rxn00804_c0,-0.006522909106161978,-0.01082336261935913,-0.04386715777969695,-0.015368330303598288,0.10018224859406416
rxn05325_c0,0.05579413667934427,-0.005718169799347253,0.0006361195246835161,-0.002165441787455707,0.0036583585628739024
rxn11040_c0,-0.020539851355862816,-0.0955249378164976,0.029532010950420604,0.10206244472215821,0.05890457496096093
rxn03422_c0,0.004856456721112188,-0.0738133680401422,0.12283243030570554,-0.0198264810060382,-0.04687649730921941
rxn02895_c0,0.055794136679344054,-0.005718169799326858,0.0006361195246381762,-0.0021654417874694743,0.0036583585629523913
rxn02934_c0,0.002868827867227578,0.04149960484400315,0.07265199441021053,0.04147045031535396,-0.02061088857675843
rxn02508_c0,0.05579413667934427,-0.005718169799347171,0.0006361195246835738,-0.002165441787455761,0.0036583585628740633
rxn00420_c0,0.0396347108173327,0.009740389489122047,-0.029306738311450472,-0.011914341164563741,-0.01437411000950642
rxn14334_c0,0.05579413667934427,-0.005718169799347119,0.0006361195246835121,-0.00216544178745575,0.0036583585628740343
rxn00993_c0,0.022748099203301193,-0.0407457365077011,-0.025543028179163325,-0.015678716162592775,0.018106972497154452
rxn05005_c0,0.05579413667934428,-0.005718169799347182,0.0006361195246835392,-0.002165441787455743,0.0036583585628740633
rxn02939_c0,0.05579413667934427,-0.005718169799347132,0.0006361195246835443,-0.0021654417874557392,0.0036583585628740356
rxn00048_c0,0.05579413667934427,-0.005718169799347314,0.000636119524683086,-0.0021654417874559084,0.0036583585628751675
rxn00853_c0,0.004856456721112187,-0.07381336804014216,0.12283243030570548,-0.019826481006038187,-0.0468764973092194
rxn05231_c0,0.05579413667934427,-0.005718169799347161,0.0006361195246835398,-0.0021654417874557848,0.0036583585628740655
rxn00283_c0,-0.025994716030322544,-0.04129053918942892,0.019782961796911355,-0.14159646305192594,0.027884456458159634
rxn00726_c0,0.05579413667934428,-0.0057181697993471566,0.0006361195246835253,-0.0021654417874557457,0.003658358562874065
rxn00184_c0,0.0014058209471247312,-0.0004889866315082468,0.035480768887278316,-0.05287180761602917,-0.05840524598833776
rxn00379_c0,0.038884084458873834,0.0006778598546129918,0.01974322342537106,-0.03148056598832526,-0.05552113628133783
rxn05330_c0,0.05579413667934427,-0.0057181697993472485,0.000636119524683493,-0.002165441787455736,0.0036583585628739345
rxn02866_c0,0.006467981320180877,0.011042329756437017,0.04474111275894256,0.014198934482089464,-0.10274781081604335
rxn02475_c0,0.05579413667934427,-0.0057181697993473075,0.0006361195246830634,-0.0021654417874559053,0.0036583585628751593
rxn05339_c0,-0.05579413667934427,0.00571816979934721,-0.0006361195246835263,0.0021654417874557657,-0.003658358562873895
rxn05460_c0,0.05579413667934426,-0.005718169799347389,0.0006361195246836108,-0.002165441787455702,0.003658358562873741
rxn03108_c0,0.05579413667934427,-0.005718169799347135,0.0006361195246835597,-0.002165441787455792,0.0036583585628740508
rxn01018_c0,0.05579413667934426,-0.0057181697993471245,0.0006361195246835494,-0.0021654417874556733,0.0036583585628740386
rxn00278_c0,0.003012562106603014,-0.019045253448258158,0.007344501355424526,-0.011913937145419983,0.057467076207923934
rxn01476_c0,-0.020539851355862816,-0.0955249378164976,0.029532010950420604,0.10206244472215821,0.05890457496096093
rxn03146_c0,0.05579413667934427,-0.005718169799347113,0.0006361195246835104,-0.002165441787455791,0.0036583585628740764
rxn03893_c0,0.05579413667934406,-0.005718169799369074,0.0006361195246688604,-0.002165441787464158,0.003658358562883524
rxn02789_c0,0.044507514384566654,0.002651701850877249,0.028032952425153183,0.007177153859647314,-0.060659642228182396
rxn00410_c0,0.05579413667934428,-0.005718169799347128,0.000636119524683624,-0.0021654417874555788,0.0036583585628740278
rxn01333_c0,-0.054621644146715845,-0.00331791195103936,-0.006611448070056052,-0.0013141559222738738,0.0002749322790118475
