,PC1,PC2,PC3,PC4,PC5
rxn02939_c0,0.054777477410974246,0.0021362145341519557,-0.002335786471813204,-0.00482311165142673,-0.0007055094891469083
rxn00048_c0,0.0547774774109742,0.002136214534153461,-0.0023357864718145127,-0.004823111651429903,-0.0007055094891494952
rxn05231_c0,0.05477747741097425,0.0021362145341520303,-0.002335786471813324,-0.004823111651426757,-0.0007055094891468733
rxn00726_c0,0.05477747741097425,0.0021362145341519718,-0.002335786471813296,-0.004823111651426738,-0.0007055094891469066
rxn00184_c0,0.018664523714201492,-0.09295606315583932,-0.038060283572000544,-0.07151953028656462,-0.06220844873188437
rxn00379_c0,0.0547774774109742,0.0021362145341673215,-0.0023357864718225384,-0.00482311165142354,-0.0007055094891483661
rxn05330_c0,0.05477747741097425,0.002136214534151744,-0.0023357864718132823,-0.004823111651426917,-0.0007055094891465255
rxn02866_c0,0.02864247886459254,-0.044592984914585826,0.11256067273241194,-0.0630702968939482,0.05902995131422189
rxn02475_c0,0.05477747741097421,0.002136214534153524,-0.0023357864718145174,-0.004823111651429966,-0.0007055094891496375
rxn05339_c0,-0.054777477410974246,-0.002136214534151863,0.0023357864718133088,0.004823111651427018,0.0007055094891464633
rxn05460_c0,0.05477747741097425,0.002136214534151949,-0.002335786471813196,-0.004823111651427166,-0.0007055094891457451
rxn03108_c0,0.05477747741097425,0.0021362145341519145,-0.0023357864718133955,-0.004823111651426727,-0.0007055094891469546
rxn01018_c0,0.05477747741097425,0.0021362145341519596,-0.002335786471813386,-0.004823111651426659,-0.0007055094891469748
rxn00278_c0,-0.005863578688548474,-0.05977921496407218,-0.03848551262141064,-0.05368417959146515,-0.009377721987490192
rxn03146_c0,0.05477747741097426,0.0021362145341518503,-0.002335786471813246,-0.004823111651426685,-0.0007055094891468176
rxn03893_c0,0.05477747741097424,0.0021362145341526253,-0.0023357864718123525,-0.0048231116514258,-0.0007055094891468734
rxn02789_c0,0.023156831000825415,-0.05736694694360538,0.09151572840101618,0.028415927737550643,0.08926378073084708
rxn00410_c0,0.054777477410974246,0.0021362145341518968,-0.0023357864718135295,-0.0048231116514265695,-0.0007055094891467609
rxn01333_c0,-0.054777477410971075,-0.002136214534294315,0.0023357864721645634,0.004823111651344779,0.0007055094887508493
rxn02867_c0,0.02864247886459254,-0.044592984914585826,0.11256067273241194,-0.0630702968939482,0.05902995131422189
rxn12510_c0,0.05477747741096785,0.0021362145363225692,-0.0023357864735405157,-0.0048231116506777735,-0.0007055094896026132
rxn05342_c0,-0.05477747741097425,-0.0021362145341519627,0.0023357864718132728,0.004823111651426844,0.0007055094891464309
rxn00799_c0,-0.03404837686291359,-0.08824400666518467,-0.07318874874880851,-0.02698774362043492,0.03934992133605066
rxn02405_c0,0.05477747741097425,0.0021362145341519614,-0.0023357864718132797,-0.004823111651426635,-0.0007055094891466221
rxn00011_c0,-0.0023281803483319713,-0.11772305191143025,0.019548090668596904,-0.048248165497110536,0.010599833709018843
rxn07430_c0,-0.021595112710734724,0.027403670237527405,0.1406912562296068,0.003085087228814068,-0.10157668105392936
rxn00791_c0,0.05477747741097425,0.002136214534151929,-0.002335786471813268,-0.004823111651426617,-0.0007055094891468144
rxn00105_c0,0.05477747741098666,0.002136214532759739,-0.0023357864729594323,-0.004823111650165844,-0.0007055094876536191
rxn01302_c0,-0.024966994250625502,0.008800432100500983,-0.02794531943684471,-0.13454845431751367,-0.07613040163198602
rxn05215_c0,-0.0035477923471364907,-0.019914372483176113,-0.036786133267390254,-0.037465883608255,-0.010379910327578117
rxn02303_c0,0.05477747741097425,0.002136214534151994,-0.002335786471813352,-0.0048231116514266545,-0.0007055094891469222
rxn02889_c0,-0.02864247886459254,0.044592984914585826,-0.11256067273241194,0.0630702968939482,-0.05902995131422189
